328.63,0.0,17790.0
328.63,0.0,17794.0
328.63,0.0,17798.0
328.63,0.0,17802.0
328.63,0.0,17806.0
328.63,0.0,17811.0
328.63,-0.08,1781.0
310.63,0.38,17819.0
2.56,1.19,1782355.0
76.5,0.22,178276.0
72.13,-1.15,17831.0
337.06,-0.77,1783.0
265.31,-0.63,1784.0
260.81,1.51,17844.0
43.25,1.15,178484.0
0.38,6.97,1785262.0
271.31,1.76,17856.0
311.13,0.03,17860.0
317.81,0.25,17865.0
330.44,0.0,17869.0
330.44,0.0,17873.0
